# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 25.00 Mpc/h, Ngroups_Total = 25938, Nsubhalos_Total = 30066
# Mstar, SFR(median), SFR(16%tile), SFR(84%tile), #(gal)
 8.66667 -0.04481 -0.31993  0.19099      119
 9.00000  0.42575  0.31106  0.57483       74
 9.33333  0.78542  0.67799  0.92806       43
 9.66667  1.04909  0.94034  1.24371       46
10.00000  1.29454  1.16344  1.38752       27
10.33333  1.60622  1.44331  1.78681       21
10.66667  1.90048  1.75524  1.96074        9
11.00000  2.07689  2.06032  2.09573        3
11.33333      nan      nan      nan        0
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
