# z = 5.896, a = 0.145, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 149166, Nsubhalos_Total = 163726
# Mstar, SFR(median), SFR(16%tile), SFR(84%tile), #(gal)
 8.66667  0.68071  0.54685  0.95125       38
 9.00000  1.09201  0.98033  1.19615       21
 9.33333  1.37462  1.31139  1.57619       14
 9.66667  1.70263  1.58161  1.84193        5
10.00000  1.97948  1.97948  1.97948        1
10.33333      nan      nan      nan        0
10.66667      nan      nan      nan        0
11.00000      nan      nan      nan        0
11.33333      nan      nan      nan        0
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
