# z = 5.896, a = 0.145, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 149342, Nsubhalos_Total = 163731
# Mstar, SFR(median), SFR(16%tile), SFR(84%tile), #(gal)
 8.66667  0.62367  0.49098  0.91497       40
 9.00000  1.10433  0.97377  1.27847       25
 9.33333  1.36389  1.31250  1.53679       12
 9.66667  1.77389  1.71994  1.92149        4
10.00000  1.97595  1.97595  1.97595        1
10.33333      nan      nan      nan        0
10.66667      nan      nan      nan        0
11.00000      nan      nan      nan        0
11.33333      nan      nan      nan        0
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
