# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 25.00 Mpc/h, Ngroups_Total = 4664, Nsubhalos_Total = 5595
# Mstar, SFR(median), SFR(16%tile), SFR(84%tile), #(gal)
 8.66667 -0.14545 -0.65893  0.17406      185
 9.00000  0.32267  0.03325  0.61385       91
 9.33333  0.72073  0.51661  0.94462       44
 9.66667  1.10577  0.94104  1.29247       21
10.00000  1.43779  1.31751  1.61139       20
10.33333  1.69712  1.62819  1.84771       16
10.66667  1.87627  1.80661  1.98309        4
11.00000  2.17368  2.16425  2.17860        3
11.33333      nan      nan      nan        0
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
