# z = 5.896, a = 0.145, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 149166, Nsubhalos_Total = 163726
# Mstar, BH mass(median), BH mass(16%tile), BH mass(84%tile), #(gal)
 8.66667  5.19198  5.17513  5.21335       37
 9.00000  5.22125  5.18903  5.26656       21
 9.33333  5.22810  5.19607  5.24329       14
 9.66667  5.27943  5.25495  5.42966        4
10.00000  5.31382  5.31382  5.31382        1
10.33333      nan      nan      nan        0
10.66667      nan      nan      nan        0
11.00000      nan      nan      nan        0
11.33333      nan      nan      nan        0
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
