# z = 0.106, a = 0.904, h = 0.67742, BoxSize = 25.00 Mpc/h, Ngroups_Total = 20918, Nsubhalos_Total = 22060
# Mstar, BH mass(median), BH mass(16%tile), BH mass(84%tile), #(gal)
 8.66667  5.17067  5.16962  5.17444      164
 9.00000  5.17541  5.17076  5.19065      135
 9.33333  5.21448  5.17850  5.60468      122
 9.66667  5.49790  5.22625  6.07253       84
10.00000  5.66578  5.28209  6.87596       64
10.33333  6.10143  5.54787  7.68249       46
10.66667  7.83381  5.90687  8.07500       27
11.00000  8.49953  6.53064  8.90275       17
11.33333  8.87757  8.44704  9.05762       10
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
