# z = 1.041, a = 0.490, h = 0.67742, BoxSize = 25.00 Mpc/h, Ngroups_Total = 4048, Nsubhalos_Total = 4979
# Mstar, BH mass(median), BH mass(16%tile), BH mass(84%tile), #(gal)
 8.66667  5.16946  5.16923  5.17043      276
 9.00000  5.17007  5.16942  5.17268      138
 9.33333  5.17135  5.16977  5.47080       73
 9.66667  5.17577  5.17066  5.47475       57
10.00000  5.21812  5.17787  5.52416       47
10.33333  5.21681  5.18017  5.68224       29
10.66667  5.51857  5.19760  5.73773       21
11.00000  5.69210  5.21972  8.30308       17
11.33333  5.90052  5.63115  6.20656        5
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
