# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 206917, Nsubhalos_Total = 237170
# Mstar, BH mass(median), BH mass(16%tile), BH mass(84%tile), #(gal)
 8.66667  5.58515  5.38797  6.07709     1292
 9.00000  6.43966  5.92818  6.76612      671
 9.33333  6.94913  6.46177  7.21095      371
 9.66667  7.34770  6.82861  7.59189      251
10.00000  7.71483  7.43301  7.97120      119
10.33333  8.13206  7.77289  8.37011       55
10.66667  8.27666  7.96401  8.78102        9
11.00000      nan      nan      nan        0
11.33333      nan      nan      nan        0
11.66667      nan      nan      nan        0
12.00000      nan      nan      nan        0
12.33333      nan      nan      nan        0
