# z = 1.041, a = 0.490, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 192413, Nsubhalos_Total = 211390
 8.66667 -1.83011     1982
 9.00000 -1.86405     1833
 9.33333 -2.38923      547
 9.66667 -2.61400      326
10.00000 -2.87924      177
10.33333 -3.24072       77
10.66667 -3.69585       27
11.00000 -4.22413        8
11.33333 -5.12722        1
11.66667     -inf        0
12.00000     -inf        0
12.33333     -inf        0
