# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 201744, Nsubhalos_Total = 237548
 8.66667 -0.99464    13570
 9.00000 -1.15307     9422
 9.33333 -1.45651     4685
 9.66667 -1.69617     2698
10.00000 -2.00467     1326
10.33333 -2.35416      593
10.66667 -2.87680      178
11.00000 -3.53615       39
11.33333 -4.65009        3
11.66667     -inf        0
12.00000     -inf        0
12.33333     -inf        0
