# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 200568, Nsubhalos_Total = 237765
 8.66667 -0.94913    15069
 9.00000 -1.13325     9862
 9.33333 -1.44943     4762
 9.66667 -1.67161     2855
10.00000 -1.94537     1520
10.33333 -2.28523      695
10.66667 -2.83055      198
11.00000 -3.44597       48
11.33333 -4.52516        4
11.66667     -inf        0
12.00000     -inf        0
12.33333     -inf        0
