# z = 0.106, a = 0.904, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 171085, Nsubhalos_Total = 173786
 8.66667 -1.94652     1516
 9.00000 -1.96197     1463
 9.33333 -1.97861     1408
 9.66667 -2.10273     1058
10.00000 -2.22959      790
10.33333 -2.44417      482
10.66667 -2.70233      266
11.00000 -2.99368      136
11.33333 -3.34906       60
11.66667 -3.89677       17
12.00000 -5.12722        1
12.33333     -inf        0
