# z = 0.106, a = 0.904, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 180022, Nsubhalos_Total = 176859
 8.66667 -1.94881     1508
 9.00000 -2.03766     1229
 9.33333 -2.13114      991
 9.66667 -2.22794      793
10.00000 -2.31631      647
10.33333 -2.53950      387
10.66667 -2.92856      158
11.00000 -3.28212       70
11.33333 -3.87194       18
11.66667 -4.17297        9
12.00000     -inf        0
12.33333     -inf        0
