# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 197862, Nsubhalos_Total = 236708
 8.66667 -1.00760    13171
 9.00000 -1.11904    10190
 9.33333 -1.34755     6021
 9.66667 -1.63015     3141
10.00000 -1.98202     1397
10.33333 -2.35416      593
10.66667 -2.93409      156
11.00000 -3.74700       24
11.33333 -4.52516        4
11.66667     -inf        0
12.00000     -inf        0
12.33333     -inf        0
