# z = 2.213, a = 0.311, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 206917, Nsubhalos_Total = 237170
 8.66667 -1.99240     1364
 9.00000 -2.27780      707
 9.33333 -2.52191      403
 9.66667 -2.69908      268
10.00000 -3.02001      128
10.33333 -3.37903       56
10.66667 -4.17297        9
11.00000     -inf        0
11.33333     -inf        0
11.66667     -inf        0
12.00000     -inf        0
12.33333     -inf        0
