# z = 1.041, a = 0.490, h = 0.67742, BoxSize = 50.00 Mpc/h, Ngroups_Total = 183752, Nsubhalos_Total = 207404
 8.66667 -1.99528     1355
 9.00000 -2.16485      917
 9.33333 -2.22959      790
 9.66667 -2.34046      612
10.00000 -2.41625      514
10.33333 -2.61267      327
10.66667 -2.89677      170
11.00000 -3.26988       72
11.33333 -3.59574       34
11.66667 -5.12722        1
12.00000     -inf        0
12.33333     -inf        0
